1,
31010,野外的因子浓度越来越强，你们跟随玛利亚来到了修女院，见到了修女院中可爱的孩子们
31011,在带孩子们出去寻找食物的时候，偶遇魔女莉亚，她警惕性很高，对你们的敌意好像很重……
31012,修女院突然遭遇突袭！玛利亚和孩子们都受到了不同程度的伤害！修女院周围的因子浓度也逐渐升高，更多的高级变异者蜂拥而至，危机爆发！
31013,有着蛞蝓身体的女人，看上去温和的微笑，却让人忍不住背脊发寒，自称宽容的女人，又将带来怎样的灾难！
31014,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31015,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31016,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31017,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31018,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31019,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31020,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31021,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31022,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31023,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31024,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31025,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31026,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31027,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31028,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31029,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31030,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
31999,EXPLORE_TEST
32000,测试专用地图
32001,断罪之刃--克里斯
32002,钢铁之握的故事
32003,喵喵妮可
32004,断罪之刃--克里斯
33001,守卫珍贵资源的机械人偶，只有打败他，才能拿到必须的资源。
33002,经过教会强化后的铠甲怪物，专门用来镇守教会存放的物资。
33003,在诱发因子的作用下与鲨鱼融合而成的半人半鱼的怪物，他们低智且残暴，被他们抓到难逃被吃的噩运。
33004,不知和什么东西作用而成的怪物，她的眼睛有着诡异的力量，及时铲除是最明智的选择。
33005,会吐黏液的软体怪物，小心，它的黏液会限制人的行动。
33006,七美德之隐忍，别因为她小巧的身体低估她的实力，她的速度和攻击力可以让你瞬间毙命！
secret_1001,要塞受到变异者的袭击，原来的城邦荡然无存，为了给居民们寻找一个安身之处，我们来到了一座陌生的森林之中……
secret_1002,捡到了一个宝箱
secret_1003,杀死了一个怪物
40001,无所畏惧
40002,治愈能量
40003,能量力场
40004,神圣打击
40005,恶魔陷阱
41001,念力系所有佣兵攻击力提升3%
41002,战斗结束后，所有上阵且还存活的佣兵恢复5%最大生命值
41003,战斗中，每上阵一个强化系佣兵，所有上阵佣兵的防御力提升3%
41004,战斗15秒后，随机1个敌方佣兵降下神圣打击，对其造成伤害
41005,战斗开始时，陷阱启动，使敌方所有佣兵定身2秒
42001,头像修改成功
42002,头像框修改成功
42003,改名成功
42004,没有选中英雄
42005,阵容设置成功
42006,阵容数量最大了
42007,输入新名字
42008,长度不能为0
42009,长度最大为{0}
42010,暂未解锁
42011,复制
42012,VIP等级
42013,所在服务器
42014,当前主线章节
42015,所在公会
42016,数字账号
42017,个人信息
42018,成就
42019,设置
42020,修改昵称
42021,标签栏
42022,头像
42023,这个玩家很懒什么都没有写
42024,消耗{0}个能量核心
42101,回收实验室
42102,请选择想要回收的佣兵
42103,觉醒者重置
42104,觉醒者遣散
42105,觉醒者回退
42106,未解锁
42107,OPTION1
42108,OPTION2
42109,OPTION3
42110,{0}/{1}可回退数
42111,只有拥有SR2及以上的佣兵才能回退，回退会返回所有升级材料，以及用于突破的所有卡片
42112,返\n还\n材\n料
42113,回退
42114,重置
42115,遣散
42116,一键选择
42117,遣散佣兵将返还大量回收币，以及全部培养资源，只有R品质的觉醒者才能进行遣散
42118,遣散返还
42119,重置佣兵将返还初始佣兵和全部培养资源
42120,玩法说明
42121,背景了解
42122,花费
42123,对佣兵进行{0}，是否确认{0}？
42124,当前拥有
42125,1.可以花费能量核心对佣兵进行重置获得资源\n2.重置完成后，佣兵回到初始等级，装备和升级所用道具返还到仓库，经验等货币则返还到货币栏中
42126,1.可以对NR品质的英雄进行遣散，其他品质不可遣散\n2.遣散后被消耗的佣兵会消失，但是这些佣兵身上的装备，培养他们消耗的合金，经验和突破材料会返回到仓库中
42127,1.拥有两个及以上同名且品质高于SR的指定级佣兵解锁此功能，其中品阶较低的佣兵可被回退\n2.回退佣兵将返还进化必须消耗的同名佣兵，以及进阶时消耗的等额同特性稀有品质佣兵
42128,{0}不足
42129,功能未开放，请先通关主线1-1
42130,消耗
42131,NR佣兵概率：54.69%\n R佣兵概率：43.7%\n SR佣兵概率：4.61%
42132,能量核心不足，是否前往购买？
42133,特性卡池抽奖券不足，是否前往礼包商城购买？
42134,是否确认购买？
42135,招募次数不足
42136,剩余时间
42137,已激活
42138,未激活
42139,激活
42140,切换
42141,激活特性奖池，是否确认激活？
42142,招募结果
42143,再抽一次
42144,再抽十次
42145,今日召唤次数已达上限
42146,概率提供
42147,招募说明
42148,总概率
42149,<color=#0CDE6A>N卡</color>：{0}%
42150,<color=#0BC5DD>R卡</color>：{0}%
42151,<color=#AD62FF>SR卡</color>：{0}%
42152,紫色觉醒者
42153,头像
42154,名称
42155,定位
42156,羁绊推荐
42157,绿色觉醒者
42158,蓝色觉醒者
42159,1.消耗招募券进行招募\n2.不同奖池需要的招募券类型不同\n3.招募总次数每个奖池不共享
42160,1.消耗友情点进行招募\n2.友情点可通过与玩家互动获得\n3.招募总次数为2000次，不与其他奖池共享
42161,1.消耗特性招募券进行招募\n2.不同奖池需要的招募券类型不同\n3.招募总次数为2000次，不与其他奖池共享
42162,机械招募
42163,异能招募
42164,强化招募
42165,融合招募
42166,该佣兵正在同步中，回退后该佣兵不再享受同步等级，是否确认回退？
42167,请先解锁前一个同步槽
42168,按照品质排序
42169,按照特性排序
42170,参数同步
42171,最高等级
42172,最低等级的同步主体决定槽位中佣兵的等级
42173,后冷却结束
42174,确定花费
42175,清除当前CD？
42176,当前不足
42177,，解锁{0}个槽位吗？
42178,槽位中已有该佣兵，是否确定继续放入？
42179,等级还原至
42180,后槽位可以重新放入佣兵
42181,离开槽位后等级将被还原
42182,当前可消耗
42183,任选一个佣兵进行同步
42184,参数同步中不可升级
42185,请前往参数同步进行升级
42186,前往参数同步
42187,，解锁所有槽位吗？
42500,跳过
42501,恭喜获得%s佣兵
42502,无法抵达
42503,暂时无法前往
42504,念力系佣兵扣除50%血量
42505,所有佣兵恢复50%血量
42506,随机复活%s名佣兵成功
42507,全部复活成功
42508,CHOICE
42509,随机商品
42510,任意选择以下商品进行购买
42511,BUYING GOODS
42512,购买
42513,功能未解锁
42514,补给值为0不可行动，请补充补给值
42515,暂无法抵达
42516,是否确认传送？
42517,通关主线1-3解锁2倍速
43000,公会
43001,创建公会
43002,替换
43003,公会名
43004,等级
43005,人数
43006,{0}/{1}
43007,活跃值
43008,请输入公会或者编号
43009,创建公会
43010,刷新
43011,请说点什么吧
43012,公会日志
43013,管理
43014,公会商店
43015,公会活动
43016,会员信息（{0}/{1}）
43017,状态
43018,权限
43019,贡献
43020,离线
43021,在线
43022,会长
43023,长老
43024,会员
43025,%s服
43026,LV.{0}
43027,公会活跃值:
43028,公会人数:
43029,最小入会等级:
43030,编号:
43031,公会认证类型：
43032,公告：
43033,公会成员
43034,活跃度：
43035,选择你喜欢的图标
43036,公会图标
43037,{0}级解锁
43038,未找到相符合的公会
43039,试试创建公会吧！
43040,请选择你中意的公会吧
43041,请输入公会名
43042,加入公会
43043,公会信息
43044,所有人可以加入
43045,需要验证加入
43046,不可加入
43047,申请成功
43048,等级不足
43049,入会申请
43050,修改公告
43051,信息设置
43052,全员邮件
43053,查找公会
43054,退出公会
43055,升级为会长
43056,升级为长老
43057,升级为最强之人
43058,举报
43059,踢出公会
43060,加入黑名单
43061,管理员很懒什么都没有写
43062,弹劾
43063,会员信息
43064,玩家留言：
43065,佣兵阵容
43066,会员权限
43067,撤销长老
43068,撤销最强之人
43069,一个公会最多只能有{0}名{1}
43070,当前只有你一个人在公会退出后公会即将解散，确认退出？
43071,退出公会有一小时的冷却时间，请问是否确认退出？
43072,同意
43073,忽略
43074,全部同意
43075,全部忽略
43076,入会条件
43077,入会等级
43078,确认修改
43079,名称修改
43080,输入新名字
43081,修改公会名，确认修改？
43082,会长从{0}变更为{1}
43083,会长{0}任命{1}为公会长老
43084,{0}任命{1}为最强之人
43086,欢迎{0}进入公会
43087,{0}离开了公会
43088,{0}被{1}踢出了公会
43089,公会{0}活动将于{1}后开启
43090,{0}活动已开启
43091,{0}活动已结束
43092,公会设置
43093,{0}月{1}日
43094,邮件发送过快，请于{0}分钟之后再行发送
43095,公会邮件
43096,全员邮件
43097,请输入内容
43098,您还没有输入内容请输入后再发送
43099,邮件发送成功
43100,最强之人
43101,是否将{0}委任为{1}？
43102,是否撤销{0}的{1}？
43103,您将把会长权利移交给{0}，请问是否移交？
43104,您是否将{0}踢出公会？
43105,您确定要退出公会吗？
43106,尚在公会惩罚中，还有{0}:{1}可以再次加入公会
50001,拾取10个小资源宝箱
50002,拾取1个大资源宝箱
50003,击败人鲨3个
50004,击败眼魔3个
50005,击败蛞蝓3个
50006,摧毁机械人偶2个
50007,击败精英怪物3个
50008,击败人鲨4个
50009,击败眼魔5个
50010,击败蛞蝓5个
50011,摧毁人偶5个
50012,拾取8个小资源宝箱
50013,击败眼魔2个
50014,击败强力铠甲2个
50015,摧毁机械人偶2个
50016,消灭魔化蛞蝓2个
50017,消灭眼魔1个
50018,拾取小宝箱6个
50019,拾取大宝箱1个
50020,斩杀编号21小怪2个
50021,斩杀编号22小怪2个
50022,斩杀编号23小怪2个
50023,斩杀2个小怪12
50024,斩杀2个小怪13
50025,斩杀2个小怪14
50026,斩杀2个小怪15
50027,斩杀2个小怪16
50028,斩杀2个小怪17
50029,斩杀2个小怪18
50030,斩杀2个小怪19
50031,斩杀1个精英怪20
50032,拾取8个小宝箱
50033,拾取1个大宝箱
50034,斩杀1个小怪2
50035,斩杀1个小怪3
50036,斩杀1个小怪4
50037,斩杀1个小怪5
50038,拾取7个小宝箱
70000,幽暗森林
70001,寒夜冰霜
70002,诡异荒漠
70003,霜凰之乡
80000,外面好像有情况，快过去看看吧
80001,点击镂空区域，选中当前章节
80002,点击出击按钮，开始战斗吧！
80003,点击佣兵上阵
80004,拖动佣兵到箭头所指位置
80005,怒气集满可以释放必杀技能
80006,抽卡可获得新佣兵
80007,恭喜获得新佣兵，快去看看吧！
80008,升级佣兵提升属性
80009,选择穿戴装备试试看吧
80010,这把武器趁不趁手呢，试试就知道了！
80011,有支援资源可领取，看看都有些什么吧！
80012,点击领取支援奖励
80013,秘辛记载的过往让人忍不住想要了解，快去看看吧。
80014,城邦中有许多可以增强自身实力的地方。
80015,佣兵进化可大幅提升佣兵实力！
80016,点击空白处关闭弹窗
80017,选择可以进化的佣兵
80018,选择需要消耗的佣兵
80019,点击进化
80020,不知道什么时候，时空被划开了一道裂隙，那里有什么？真令人好奇。
80021,得到了不少强化元件，可以强化装备了！
80022,任务分品质，品质越高，任务的奖励越丰厚，快来领取任务吧！
80023,全息模拟中有大量变异者信息可供训练！
80024,每种类型训练层数越高难度越大，对应的奖励也越丰富哦！
80025,在竞技场中玩家可自由进行切磋！
80026,点击挑战按钮可查看挑战对手哦！
80027,参数同步可批量提升佣兵等级哦！快去试试吧！
80028,点击添加佣兵进入同步槽
80029,回收实验室可对不同佣兵进行不同的处理
80030,选择需要重置的佣兵，可预览重置后返回的材料
80031,低级佣兵可直接遣散
80032,佣兵回退开放，快去看看吧！
80033,公会功能开放，快去找找看有没有合适的公会吧！
80034,只有较低品质的可以回退，点击查看回退材料预览
80035,回退后的佣兵品质降低，且等级重置
80036,佣兵回退后返回的进化材料
80037,重置后的佣兵回退到1级
80038,这里可预览重置后返回的材料
100000,妮可普通攻击
100001,妮可影分身
100002,妮可重击
100003,肉球力量
100004,妮可决胜爪
100005,妮可决胜爪
100006,艾琳娜普通攻击
100007,树灵之力
100008,精灵启示
100009,自然之力
100010,精灵壁垒
100011,精灵壁垒假timeline
100012,格莱迪丝普通攻击
100013,慷慨鞭笞
100014,慷慨之触
100015,慷慨领域
100016,死亡刑狱
100017,死亡刑狱大招假timeline
100018,格莱迪丝召唤小怪普通攻击
100019,海伦普通攻击
100020,腐蚀药剂
100021,黑暗药剂
100022,化学家
100023,化学风暴
100024,化学风暴timeline
100025,史蒂芬妮普通攻击
100026,镰刀风刃
100027,风刃束缚
100028,极限处刑
100029,死镰收割
100030,死镰收割timeline
100031,蒂利普通攻击
100032,痛苦折磨
100033,极限闪避
100034,毁灭毒素
100035,命绝瞬间timeline
100036,命绝瞬间
100037,海莉普通攻击
100038,光能转换
100039,神键之光
100040,光明替身
100041,神之键timeline
100042,神之键
100043,未来普通攻击
100044,未来普通攻击/过载
100045,光之惩罚
100046,光之惩罚/过载
100047,治愈之光
100048,治愈之光/过载
100049,模式切换
100050,光之护盾timeline
100051,光之护盾
100052,艾希普通攻击
100053,白霜技能
100054,霜之痕
100055,冰之心
100056,霜寒之心timeline
100057,霜寒之心
100058,克莱因普通攻击
100059,毁灭打击
100060,黑电弹射
100061,溅射
100062,雷灭裁决timeline
100063,雷灭裁决
100064,眼魔普通攻击
100065,石化假timeline
100066,眼棱
100067,石化
100068,魔狼普通攻击
100069,爪击
100070,撕咬
100071,嗜血假TIMEline
100072,嗜血
100073,普通攻击
100074,挥砍
100075,跳劈假TIMEline
100076,跳劈
100077,普通攻击
100078,挑衅
100079,盾之眼TIMEline
100080,盾之眼
100081,蛞蝓普通攻击
100082,迟缓黏液
100083,暗能射线假timeline
100084,暗能射线
100085,人鲨普通攻击
100086,水之穿梭
100087,伊芙琳普通攻击
100088,愈合
100089,精灵祷言
100090,女主光环
100091,生命绽放timeline
100092,生命绽放
100093,LV.%s解锁
101000,
101001,每隔一段时间，妮可于敌方最后一名人员身后制造一个虚影继承自身百分之50%伤害，持续时间X秒（同时只能存在一个）
101002,对前方一名敌人造成140%伤害，并击晕敌人X秒
101003,战斗开始时，大幅提升自己的（50%）攻击力与（30%）攻击速度，每多一个兽人角色双属性再次增加百分之10%
101004,妮可进入爆发状态，爆发状态下高速进行6次爪击（每爪80%伤害），爪击结束后，攻速提升百分之50%持续5秒（分身同时增加）
101005,妮可进入爆发状态，爆发状态下高速进行6次爪击（每爪80%伤害），爪击结束后，攻速提升百分之50%持续5秒（分身同时增加）
101006,
101007,艾琳娜念动咒语召唤树藤进行攻击200px范围内造成120%伤害（直接木藤穿出地下形成突刺）
101008,艾琳娜每Xs念动咒语增加全体攻击力30%，持续xs
101009,出场后，艾琳娜对所有友军进行增幅（小幅）急速11%，艾琳娜阵亡后BUFF效果消失（每多一个自然系角色速度加成提升3%，最多提升9%）
101010,艾琳娜飘起，为己方每一个角色增加绿色护盾吸收攻击力3300%（21858）伤害持续6s，护盾存在期间被击破则给目标恢复护盾100%的血量，护盾自行消失则恢复护盾值20%血量。
101011,艾琳娜飘起，为己方每一个角色增加绿色护盾吸收攻击力3300%（21858）伤害持续6s，护盾存在期间被击破则给目标恢复护盾100%的血量，护盾自行消失则恢复护盾值20%血量。
101012,
101013,格莱蒂丝召唤触手对面前敌人造成矩形范围120%暗系伤害
101014,每隔X秒，对目标旁释放触手衍生物，触手衍生物释放成功后会自动攻击自身300PX范围内敌人，场上最多存在3只触手，触手为实体状态，可以被攻击，无敌效果，不能移动。
101015,格莱蒂斯释放出大型领域800Px范围内，己方所有暗系伤害增加30%（每多一个暗系角色，伤害提升10%，最多提升30%）
101016,格莱蒂丝释放巨大触手挤压敌方战力最强2人（此触手为纯特效效果，不占格子，作为受击特效表现），造成每个触手穿刺造成3段真实伤害目标最大血量5%，10%，15%，伤害结束后敌人眩晕3s
101017,格莱蒂丝释放巨大触手挤压敌方战力最强2人（此触手为纯特效效果，不占格子，作为受击特效表现），造成每个触手穿刺造成3段真实伤害目标最大血量5%，10%，15%，伤害结束后敌人眩晕3s
101018,
101019,
101020,每Xs注射器射出腐蚀试剂，对扇形范围内所有敌人造成腐蚀效果（降低敌方异能防御10%），持续4s，每s造成40%攻击力的毒性伤害.
101021,每Xs注射器射出黑暗试剂，全场随机1个敌人，使敌人普通攻击命中降低40%效果持续5s，每Xs释放一次
101022,进入战斗后提升自身怒气值回复速度12%，
101023,海伦将装有化学药剂的药品丢入场中造成爆炸，对敌方所有敌人造成200%毒性伤害，将敌人身上腐蚀药剂效果变为，极—腐蚀药剂（降低20%异能防御）。当敌人拥有极-腐蚀药剂时，腐蚀药剂效果不生效。
101024,海伦将装有化学药剂的药品丢入场中造成爆炸，对敌方所有敌人造成200%毒性伤害，将敌人身上腐蚀药剂效果变为，极—腐蚀药剂（降低20%异能防御）。当敌人拥有极-腐蚀药剂时，腐蚀药剂效果不生效。
101025,
101026,释放3道扇形风刃，扇形范围内造成150%风系伤害
101027,使用风之力束缚1个敌人，敌人5秒内不能移动，并造成70%风系伤害
101028,史蒂芬妮每杀死一个敌人立即额外回复40%怒气、增加30%攻击速度持续5s
101029,史蒂芬妮对全场敌人进行用风系技能进行聚合，然后进行死亡收割，造成300%
101030,史蒂芬妮对全场敌人进行用风系技能进行聚合，然后进行死亡收割，造成300%
101031,
101032,蒂利每攻击两次对敌人施加一层缓慢毒素造成蒂利单次攻击增加30%伤害，每叠加一层伤害增加30%，最多叠加5层，持续时间为4s，每次施加新的毒素BUFF时间会重置。
101033,蒂利每损失10%血量闪避概率提升8%
101034,蒂利只会找寻敌方最低战力进行攻击，攻击附带30%毁灭毒素，通过毁灭毒素消减的血量在此场战斗中不会恢复（攻击敌方血量上限）
101035,对场中血量最少敌人发起攻击，如果对方血量低于20%则无视防御直接灭杀，超过20%则直接受到蒂利物理攻击500%伤害。（对PVE，BOSS类只能造成500%伤害，）
101036,对场中血量最少敌人发起攻击，如果对方血量低于20%则无视防御直接灭杀，超过20%则直接受到蒂利物理攻击500%伤害。（对PVE，BOSS类只能造成500%伤害，）
101037,
101038,攻击敌人造成100%攻击力伤害，将攻击伤害转化为恢复效果，回复己方血量最少血量队友的生命（恢复值为造成伤害量）
101039,每Xs海莉汲取神之键的力量，使自身治疗量提升100%，持续5s
101040,海莉拥有光之替身，当受到致命伤害时，由替身代替受到伤害，本体往身边移动PX距离。
101041,海莉使用神之键祈祷，为己方所有队友增加200%攻击力血量，并让血量最少的玩家获得无敌护盾持续2s。
101042,海莉使用神之键祈祷，为己方所有队友增加200%攻击力血量，并让血量最少的玩家获得无敌护盾持续2s。
101043,
101044,
101045,释放攻击光束，距离最近2个目标造成120%光系伤害/过载状态下造成200%伤害 
101046,释放攻击光束，距离最近2个目标造成120%光系伤害/过载状态下造成200%伤害 
101047,释放治愈之光，给队伍中血量最少的人员增加，未来攻击力120%血量并且增加该人物10%伤害/过载状态下加血增加80%回复血量，伤害增加10%
101048,释放治愈之光，给队伍中血量最少的人员增加，未来攻击力120%血量并且增加该人物10%伤害/过载状态下加血增加80%回复血量，伤害增加10%
101049,战斗开始后每秒增加10点过载值，当过载值达到100点后，未来会切换为战斗形态，过载值会随着战斗形态的持续每秒消耗10点。
101050,未来释放光子护罩，给所有友方施加一个异能护罩（未来攻击力300%），异能护罩持续时间为6s/过载状态下护罩血量500%，持续恢复20%生命，持续时间增加2s
101051,未来释放光子护罩，给所有友方施加一个异能护罩（未来攻击力300%），异能护罩持续时间为6s/过载状态下护罩血量500%，持续恢复20%生命，持续时间增加2s
101052,
101053,使用冰剑进行单体攻击造成120%伤害
101054,普通攻击有概率施加霜之痕在怪物身上留下霜之痕，霜之痕可以叠加10层，每叠加一层，对方急速下降1%
101055,自身所有攻击会造成20%额外伤害
101056,冰剑插地，无数冰柱从地上穿刺而上，造成80%，100%，120%的范围800Px，600Px，300Px伤害3次，被伤害到的角色如果身上有霜之痕BUFF，则每层额外增加2%伤害，霜之痕BUFF不会被消耗。
101057,冰剑插地，无数冰柱从地上穿刺而上，造成80%，100%，120%的范围800Px，600Px，300Px伤害3次，被伤害到的角色如果身上有霜之痕BUFF，则每层额外增加2%伤害，霜之痕BUFF不会被消耗。
101058,
101059,攻击面前2个敌人造成150%伤害，并对扇形范围内的敌人造成禁疗效果（最多2个）
101060,使用武器激射出电能攻击面前的3个敌人，分别造成145%的电系伤害
101061,克莱因的普通攻击会造成溅射效果，造成攻击效果的30%
101062,用剑吸收天上的雷电，并以雷电的速度穿刺敌人，造成方形范围800px，500%物理伤害
101063,用剑吸收天上的雷电，并以雷电的速度穿刺敌人，造成方形范围800px，500%物理伤害
101064,分身血量额外增加20%
101065,分身攻速额外增加21%
101066,分身攻击额外增加22%
101067,分身防御额外增加50%
101068,重击伤害增加10%
101069,重击伤害增加20%
101070,重击眩晕时间增加1s，总时间变为9s
101071,重击眩晕时间增加2s，总时间变更为11s
101072,肉球力量攻击效果增幅提升10%
101073,肉球力量攻击效果增幅提升10%
101074,肉球力量攻击效果增幅提升10%
101075,肉球力量攻击速度效果增幅提升10%
101076,妮可决胜爪的攻击力提升50%
101077,妮可决胜爪的攻击力提升100%
101078,妮可决胜爪的暴击概率提升20%
101079,妮可决胜爪的暴击概率提升50%
